ID,TITLE,LYRICS,God,Travel,Religion,Post-traumatic,Psychotic,Party,Nostalgia,Feminism,Relationship,Drugs,Personality-disorder,Maniac,Vengeance,Poverty,Adventure,College,Masculism,Mindset,Personal-Style,Obsessive-compulsive,Freedom,Loneliness,Chaos,Break-up,Sadness,Future,Nightlife,Narcissist,Capitalism,Friendship,Childhood,Youthful,Brave,Love,Riot,Family,Regreat,Country-Life,Free-Speech,Prostitution,Society,Servitude,Depression,Hope,Money,Selfishness,Respect,Fear,Celebration,Happiness,Disappointment
99, Bring Me Sunshine ,bring sunshine smile bring laughter world live hapiness much joy give brand new bright tommorow make happy years never bring tears let arms warm sun bring fun bring sunshine bring love bring sunshine smile bring laughter world live hapiness much joy give brand new bright tommorow make happy years never bring tears let arms warm sun bring fun bring sunshine bring love bring sunshine smile bring laughter let arms warm sun bring fun bring sunshine bring love,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
98, Life Changes ,waking college dorm yeah life pretty normal looking date spring formal worried nothing else majoring undecided notebook full bad songs writing never dreamed anyone else would like sitting walmart shelf ai funny life changes wake ai nothing life changes ca stop hop train never know gon na happen make plans hear god laughing life changes would change world world oh would change world world oh bought ring said everybody else said man whatcha trying prove hey wait waiting since second grade yeah got set fans got blue check mark instagram wrote little song holding hand everybody wan na die happy ai funny life changes wake ai nothing life changes ca stop hop train never know gon na happen make plans got laughing life changes would change world world oh would change world world oh remember day told daddy mama gon na grandkid yep uganda right adopting cutest little girl ever seen well wrapping head around dad bigger ranch got thrown plans thought lauren got one way yeah two two hey say ai funny life changes wake ai nothing life changes ca stop hop train never know gon na happen make plans got laughing life changes would change world world oh would change world world oh would change world world oh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
164, Didn't Leave Nobody But The Baby ,go sleep little baby go sleep little baby momma gone away daddy gon na stay go sleep little baby go sleep little baby everybody gone cotton corn sweet little baby sweet little baby honey rock sugar stop gon na bring bottle baby weep pretty baby weep pretty baby long gone red shoes gon na need another loving baby go sleep little baby go sleep little baby devil makes three need lovin baby go sleep little baby go sleep little baby come lay bones alabaster stones ever lovin baby,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
90, He Stopped Loving Her Today ,said love die told forget time years went slowly still preyed upon mind kept picture wall went half crazy still loved hoping come back found love letters bed dated underlined red every single love went see friend today oh see tears dressed go away first time seen smile years stopped loving today placed wreath upon door soon carry away stopped loving today spoken ya know came see one last time oh wondered would kept running mind time good sang stopped loving today placed wreath upon door soon carry away stopped loving today lyrics note several lyrical versions song difference find line alternate version reads kept letters bed another difference went see friend today may found saying went see today,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93, Lovesick Blues ,got feelin called blues oh lord since baby said goodbye lord know sit sigh oh lord last long day said goodbye well lord thought would cry got kind lord love hear calls sweet beautiful dream hate think lost heart seems grown used somehow lord nobody sugar daddy got lovesick blues well love love beautiful gal matter well love love beautiful gal care lord tried tried keep satisfied would stay say got feelin called blues oh lord since baby said goodbye lord know sit sigh oh lord last long day said goodbye well lord thought would cry got kind lord love hear calls sweet beautiful dream hate think lost heart seems grown used somehow lord nobody sugar daddy got lovesick blues,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92, Best Of Intentions ,big plans future said give whole world somehow tried making good promise thought much never could build castle even though queen heart best intentions start people think loser cause seldom get things right make feel like winner wrap arms tight please tell remember matter much wrong best intentions along give ring promised things always thought best laid plan slipped right hands show love could read heart know without exception best intentions gave ring promised things always thought best laid plan slipped right hands show love could read heart know without exception best intentions asking forgiveness praying understand think take granted girl know lucky though deserve much better wo find devotion true cause best intentions girl best intentions yes best intentions loving,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
160, From This Moment ,moment life begun moment one right beside belong moment moment blessed live happiness love give last breath moment give hand heart ca wait live life ca wait start never apart dreams came true moment long live love promise nothing would give moment reason believe love answer prayers need two us dreams came true moment long live love promise nothing would give moment love long live moment,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94, Rodeo ,eyes cold restless wounds almost healed give half texas change way feels knows love tulsa knows gon na go well ai woman flesh blood damned old rodeo well bulls blood dust mud roar sunday crowd white knuckles gold buckle win next go boots chaps cowboy hats spurs latigo ropes reins joy pain call thing rodeo best hold love comes call need controls back wall long girl see time go know woman wants cowboy like wants rodeo well bulls blood dust mud roar sunday crowd white knuckles gold buckle win next go boots chaps cowboy hats spurs latigo ropes reins joy pain call thing rodeo drive cowboy crazy drive man insane sell everything owns pay play game broken home broken bones show years spent dream call rodeo well bulls blood dust mud roar sunday crowd white knuckles gold buckle win next go boots chaps cowboy hats spurs latigo ropes reins joy pain call thing rodeo broncs blood steers mud call thing rodeo,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
97, Knee Deep ,gon na put world away minute pretend live sunshine gon na wash blues away sweet love lost got close fought lost world trying find better way wishing knee deep water somewhere got blue sky breeze seem fair worry world tide gon na reach chair sunrise fire sky never happy never felt high think might found kind paradise wrote note said back minute bought boat sailed think anybody gon na miss anyway mind permanent vacation ocean medication wishing condition ai ever gon na go away cause im knee deep water somewhere got blue sky breeze blowing wind hair worry world tide gon na reach chair sunrise fire sky never happy never felt high think might found kind paradise champagne shore washing sweet sweet life living salty sea one day could lost change geography maybe might knee deep water somewhere got blue sky breeze blowing wind hair worry world tide gon na reach chair sunrise fire sky never happy never felt high think might found kind paradise come water nice find little slice grab backpack lies never know try lose find key paradise,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
163, Shotgun Rider ,roll wo come roll slow fast full speed girl wherever sweet time takes us hang old road god knows go matter long got love ever wan na wake lookin someone else eyes another voice callin baby end phone new girl puttin makeup dinner friday night ever wan na know oh oh shotgun rider beside singin radio whoa oh slide slide nice close lay head shoulder fall asleep let dream life aint nothin dream wan na cruisin dream without shotgun rider oh oh singin radio oh oh shotgun rider,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11, Maybe ,maybe waiting chance hoping understand things wan na say love went stronger wan na see closed door try open heart wo take much time maybe wrong say please love know never somebody else waiting inside maybe wrong love day know stay know belong believed said set free want love went stronger wan na see closed door try open heart wo take much time maybe wrong say please love know never somebody else waiting inside maybe wrong love day know stay love strong know wrong know belong maybe wrong say please love know never somebody else waiting inside maybe wrong love day know stay love strong know wrong know belong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13, Bei Mir Bist Du Schoen ,boys known known first met lonesome came sight dear heart grew light old world seemed new really swell admit deserve expressions really fit racked brain hoping explain things bei mir bist du schoen please let explain bei mir bist du schoen means grand bei mir bist du schoen explain means fairest land could say bella bella even say wunderbar language helps tell grand tried explain bei mir bist du schoen kiss say understand bei mir bist du schoen heard let try explain bei mir bist du schoen means grand bei mir bist du schoen old refrain yet explain means begging hand could say bella bella even say wunderbar language helps tell grand could say bella bella even say wunderbar language helps tell grand tried explain bei mir bist du schoen kiss say understand,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12, A Mothers Love ,thank watching sleepless nights lay awake thank knowing hold close let go thank every stepping stone path always leads home thank time took see heart inside gave roots start life gave wings fly learned dream believed power like earth treasure equal worth gift mother love thank every sunlit day filled corners memory thank every selfless unsung deed know thank giving choice search soul till could find voice thank teaching strong enough bend gave roots start life gave wings fly learned dream believed power like earth treasure equal worth gift mother love thank god mother love,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14, Chicken Fried ,know like chicken fried cold beer friday night pair jeans fit right radio well raised beneath shade georgia pine home know sweet tea pecan pie homemade wine peaches grow house much talk filled love grown southern ground little bit chicken fried cold beer friday night pair jeans fit right radio well seen sunrise see love woman eyes feel touch precious child know mother love well funny little things life mean live drive price tag clothes dollar sign peace mind come know agree drink raise glasses toast little bit chicken fried cold beer friday night pair jeans fit right radio well seen sunrise see love woman eyes feel touch precious child know mother love thank god life stars stripes may freedom forever fly let ring salute ones died ones give lives sacrifice things love like chicken fried cold beer friday night pair jeans fit right radio well seen sunrise see love woman eyes feel touch precious child know mother love get little chicken fried cold beer friday night pair jeans fit right radio well seen sunrise see love woman eyes feel touch precious child know mother love,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17, Jolene ,jolene jolene jolene jolene begging please take man jolene jolene jolene jolene please take beauty beyond compare flaming locks auburn hair ivory skin eyes emerald green smile like breath spring voice soft like summer rain compete jolene talks sleep nothing keep crying calls name jolene easily understand could easily take man know means jolene jolene jolene jolene jolene begging please take man jolene jolene jolene jolene please take could choice men could never love one jolene talk happiness depends whatever decide jolene jolene jolene jolene jolene begging please take man jolene jolene jolene jolene please take even though jolene jolene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16, Make Him Wait ,calls answer right away make wait small talks asks date make wait pontiac driveway eyes midnight blue take deep breath opposite wan na make wait phone door meet dad first kiss got ta hold hand ca get back give away yeah boys gon na run real man gon na stay girl make wait mmhmmmm make wait says easier stayed night make wait mmhmmmm gon na wan na think might make wait oooohhhh make wait phone door meet dad first kiss got ta hold hand ca get back give away yeah boys gon na run real man gon na stay girl make wait oohhhhh make wait taught love worth weight gold like ring hand find one stays calls wo mind make wait tux cellos sing aisle walk slow take time daddy cries momma smiles throwin rice air tin cans roll away look eyes realize worth make wait make wait,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19, Pancho And Lefty ,livin road friend gon na keep free clean wear skin like iron breath hard kerosene momma boy favorite one seems began cry said goodbye sank dreams pancho bandit boy horse fast polished steel wore gun outside pants honest world feel pancho met match know deserts mexico nobody heard dyin words ah way goes federales say could day let slip away kindness suppose lefty ca sing blues night long like used dust pancho bit south ended lefty mouth day laid poor pancho low lefty split ohio got bread go ai nobody knows federales say could day let slip away kindness suppose boys tell old pancho fell lefty livin cheap hotels desert quiet cleveland cold story ends told pancho needs prayers true save lefty growing old federales say could day let go long kindness suppose gray federales say could day let go long kindness suppose,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18, I'm My Own Grandpa ,many many years ago married widow pretty widow daughter hair red father fell love soon wed made dad really changed life daughter mother father wife complicate matter even though brought joy soon became father bouncing baby boy little baby became dad became uncle though mad sad uncle would also made brother widows daughter course stepmother father wife son kept run became grandchild daughter son wife mother mother makes blue although wife grandmother two wife grandmother grandchild every time think nearly drives wild become strangest case ever saw husband grandmother grandpaw oh grandpaw grandpaw sounds funny know really grandpaw listen grandpaw grandpaw grandpaw,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89, Drunken Sailor ,drunken sailor drunken sailor drunken sailor early morning way hay rises way hay rises way hay rises early morning shave belly rusty razor shave belly rusty razor shave belly rusty razor early morning way hay rises way hay rises way hay rises early morning put long boat till sober put long boat till sober put long boat till sober early morning way hay rises way hay rises way hay rises early morning stick barrel hosepipe stick barrel hosepipe stick barrel hosepipe early morning way hay rises way hay rises way hay rises early morning put bed captain daughter put bed captain daughter put bed captain daughter early morning way hay rises way hay rises way hay rises early morning drunken sailor drunken sailor drunken sailor early morning way hay rises way hay rises way hay rises early morning way hay rises way hay rises way hay rises early morning,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151, Does He Love You ,known leaves wears smile soon away arms wants one rushes home one gave name never see face early morning light mornings daytime sometimes nights love love like loves like loves think think holding whisper whisper fantasies love love like lovin says needs wants believes arms oh swears one else deceiving deceiving love love like loves like loves think think holding whisper whisper fantasies love love like lovin lose temper ashamed everything lose nothing gain love love like loves like loves think think holding whisper whisper fantasies love love like lovin oh love,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
153, Nowadays ,good grand great swell fun nowadays men everywhere jazz everywhere booze everywhere life everywhere joy everywhere nowadays like life live life like even marry harry mess around ike good grand great swell fun ladies gentlemen chicago theater proud announce first first time anywhere act nature one little lady two read papers chicago killer dillers two scintillating sinners roxie hart velma kelly like life live life like even marry harry mess around ike good grand great swell fun nothing stays fifty years gon na change know oh heaven nowadays,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155, Love Is a Losing Game ,flame love losing game five story fire came love losing game one wish never played oh mess made final frame love losing game played band love losing hand could stand love losing hand self professed profound tips though gambling man love losing hand tho battle blind love fate resigned memories mar mind love fate resigned futile odds laughed gods final frame love losing game,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
886, I Would Die For You ,everything would die times night crying dark sleep light heard got words like knife know always choose wisely see trees colored leaves think could gone time moves slow like grass watched us grow heard reap sow could never let know everything sweeter candy better childhood dreams mine heart even need ring give exchange love anything gone time moves slow like grass watched us grow heard reap sow could ever let know everything would die yeah would die gone time moves slow would die like grass watched us grow would die heard reap sow would die could never let know would die,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
157, River Of No Return ,listen hear wailaree river called river return sometimes peaceful sometimes wild free love traveller river return swept forever lost stormy wailaree hear river call return return hear lover call come lost love river forever heart yearn gone gone forever river return wailaree wailaree never return,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156, Ezekiel 25:17 ,dialogue written quentin tarantino jules ezekiel path righteous man beset sides inequities selfish tyranny evil men blessed name charity good shepherds weak valley darkness truly brother keeper finder lost children strike upon thee great vengeance furious anger attempt poison destroy brothers know name lord lay vengeance upon thee,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
236, I Want You Back ,feat jadakiss blaze real talk usher blaze usher oh oh ho mmm gon na want back last words said wishing still know gon na need day ya man got ta shed tears right mmm gon na want back never miss good thing till leaves ya finally realize need ya want ya back baby girl need ya back got ta ya back babe heartbroken left world man wish woulda kept girl love know gon wit baby driving crazy driving crazy missing baby missing baby goin outta mind runnin outta time oh wish could find girl said go crazy go crazy needin lately needing lately goin outta head things said wish never said aww baby say gon na want back still want want want want want need ya babe could rewind time get inside ya mind would take back words see could see doin babe see baby girl blind wish could try man deserve give one chance make work driving crazy driving crazy missing baby missing baby goin outta mind runnin outta time oh wish could find girl said go crazy go crazy needin lately needing lately goin outta head things said wish never said mmm gon na want back wish could throw back want way use gon na need mmm gon na want back jadakiss yeah uh oh uh yeah uh yo tryin stay strong wan na crack need told gon want back shoulda belived wishin could throw back exact spot found lose lose gon na win said lot things anger meant brought lot things table besides income want things go back used used thought used time never miss something til gone word convinced might happen still heart broken door still open pillow still soakin boy still loapin dutch still lit bottle still open get another chance hard get focused give one chance make work driving crazy driving crazy missing baby missing baby goin outta mind runnin outta time oh wish could find girl said go crazy go crazy needin lately needing lately love life loving right baby driving crazy driving crazy missing baby missing baby goin outta mind runnin outta time wish could find girl go crazy go crazy needin lately needing lately goin outta head things said wish never said mmm gon na want back last words said wishing still gon na need need one day day mmm gon na want back ya man got ta shed tears sittin phone realizing ai ever coming home,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49, Before He Cheats ,right probably slow dancing tramp probably getting frisky right probably buying fruity little drink ca shoot whiskey right probably behind showing shoot combo know dug key side pretty little drive carved name leather seats took louisville slugger head lights slashed hole four tires maybe next time think cheats right probably singing version shania karaoke right probably saying drunk gon na get lucky right probably dabbing three dollars worth bathroom polo oh know dug key side pretty little drive carved name leather seats took louisville slugger head lights slashed hole four tires maybe next time think cheats might saved little trouble next girl next time cheats oh know wo dug key side pretty little drive carved name leather seats took louisville slugger head lights slashed hole four tires maybe next time think cheats oh maybe next time think cheats oh cheats oh,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47, Friends In Low Places ,key b blame roots showed boots ruined black tie affair last one know last one show last one thought see saw surprise fear eyes took glass champagne toasted said honey may never hear complain got friends low places whiskey drowns beer chases blues away okay big social graces think slip oasis oh got friends low places well guess wrong belong everything right say goodnight show door hey mean cause big scene give hour well high ivory tower livin got friends low places whiskey drowns beer chases blues away okay big social graces think slip oasis oh got friends low places got friends low places whiskey drowns beer chases blues away okay big social graces think slip oasis oh got friends low places got friends low places whiskey drowns beer chases blues away okay big social graces think slip oasis oh got friends low places got friends low places whiskey drowns beer chases blues away okay,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44, Cry Me A River ,say lonely cry long night well cry river cry river cried river say sorry untrue well cry river cry river cried river drove nearly drove head never shed tear remember remember said told love plebeian told say love well prove come cry river cry river cried river cried river cried river drove nearly drove head never shed tear remember remember said told love plebeian told say love well prove come cry cry cry river cry river cried cried cried river pillow talk imagine would said could river tears cried instead well cry river go ahead cry river cried cried river cried river,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41, Smile ,smile tho heart aching smile even tho breaking clouds sky get smile thro fear sorrow smile maybe tomorrow see sun come thro light face gladness hide trace sadness altho tear may ever near time must keep trying smile use crying find life still smile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321, Alphabet St. ,goin alphabet street gon na crown first girl meet gon na talk sexy want head feet yeah yeah yeah yes yeah yeah yeah yeah yeah yeah yeah gon na drive daddy thunderbird daddy thunderbird white rad ride glam absurd gon na put back seat drive tennessee yeah yeah yeah yeah yeah yeah tennessee yeah yeah yeah drive excuse baby mean rude guess mood u mind yeah yeah yeah would like watch yeah yeah yeah yeah yeah yeah yeah yeah yeah going way make cruel cruel world hear say put right letters make better day yeah yeah yeah better days yeah yeah yeah yeah yeah yeah maybe way yeah yeah yeah yeah cat need u rap cat need u rap give us slow cuz know u know new power soul got ta got ta got ta go talk lover come tell u taste ur momma tell u life good waste put ur love tell u lovesexy glam u hang u trip u surely wo fall put ur love side effects feeling lasts straight tastes good makes u feel clever put ur love u kiss ur enemies like u know u u jerk ur body like horny pony would put ur love u jerk ur body like horny pony would run tell ur mama u tell ur papa put love u wan na get shot yeah yeah put love u wan na get shot put love u wan na get shot put love u wan na get shot put love get home alphabet street yea oh alphabet street yea oh alphabet street b c e f h love u,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144, I'm Forever Blowing Bubbles ,forever blowing bubbles pretty bubbles air fly high nearly reach sky like dreams fade die fortune always hiding looked everywhere forever blowing bubbles pretty bubbles air bubbles pretty bubbles air high nearly reach sky fade fortune always hiding looked everywhere bubbles pretty bubbles air forever blowing bubbles pretty bubbles troubles pretty bubbles air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
145, Killing Me Softly With His Song ,strumming pain fingers singing life words killing softly song killing softly song telling whole life words killing softly song heard sang good song heard style came see listen young boy stranger eyes strumming pain fingers singing life words killing softly song killing softly song telling whole life words killing softly song felt flushed fever embarrassed crowd felt found letters read one loud prayed would finish kept right strumming pain fingers singing life words killing softly song killing softly song telling whole life words killing softly song sang knew dark despair looked right kept singing singing clear strong strumming pain fingers singing life words killing softly song killing softly song telling whole life words killing softly song strumming pain fingers singing life words killing softly song killing softly song telling whole life words killing strumming pain yeah singing life killing softly song killing softly song telling whole life words killing softly song,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
142, I Wish I Knew How It Would Feel to Be Free ,wish knew would feel free wish could break chains holdin wish could say things say say loud say clear whole world hear wish could share love heart remove thoughts keep us apart wish could know means see agree every man free wish could give longin give wish could live like longing live wish could things though way due startin new well wish could like bird sky sweet would found could fly soar sun look sea sing know yeah sing know yeah sing know know feels know feels free know feels yes know know feels feels free,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143, Roxie ,roxie name everybody lips gon na roxie lady raking chips gon na roxie gon na celebrity means somebody everyone knows gon na recognise eyes hair teeth boobs nose dumb mechanic wife gon na roxie says murder art case hang say started bang roxie hart laughs boys men gon na wait outside line get see roxie men roxie roxie think autographs sign good luck ya men roxie roxie appear lavaliere goes way waist men ring ring everywhere roxie always best taste roxie spoken mmmmmmmm star audience loves love love loving love loving love none us got enough love childhoods showbiz kid men giving humdrum life roxie gon na sing roxie men made scandal start roxie sophie tucker shit know see name get billed roxie hart men roxie,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
140, Family Tradition ,country music singers always real close family lately kinfolks disowned others guess kind changed direction lord guess went broke family tradition get want know hank drink hank roll smoke must live songs wrote everybody makes prediction get stoned carrying old family tradition proud daddy name though kind music mine ai exactly stop think put position get stoned sing night long family tradition ask hank drink hank roll smoke must live songs wrote ole slick trying give friction say leave alone singing night long family tradition lord loved ladies loved jim beam tried kill doctor asked son get condition said hey sawbones carrying ole family tradition ask hank drink hank roll smoke must live songs wrote stop think try put unique position get stoned sing night long family tradition,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
141, Better Boat ,ai lonely spend lot time alone like okay staying home last months changed smile lot despite pain breathe breathe got friends family call let talk ai working still hurtin things feel like cussing let go around waves ca control learning build better boat hate waiting ai patience hands complaining sometimes hard change man think stronger let god breathe breathe got friends call let talk ai working still things feel like cussing let go around waves ca control learning build better boat breathe breathe got friends call let talk ai working still things feel like cussing let go around waves ca control working know ca thing may flow build better boat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
617, I'm Ready ,someone asked day done music means anybody else world look done albums years way really look next decade mean one sits obsessive even get hear close get know could physically torture much year year expect fulfill way way right wan na put anything feel like something love get every day wait ready,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
149, Better As A Memory ,move like sinner prayer lettin go like levee brakes walk away care learn shoulder mistakes built fade like favorite song get reckless need laugh stories ramble break heart wo bleed friends pirates well better memory man never sure truth wo pretty good lonely night move way storm blows never stay might struggle sometimes find words always sure doubt walk line blurs build walls high climb honest fault better memory man see leaning bound fall well want mistake dreamer nothing know gets late goodbyes like roulette wheel never know gon na land first spinning standin still left holdin losing hand one day gon na find someone right away know true seekin done part passing right moment finally understand better memory man better memory man,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76, Head Over Boots ,wan na sweep feet tonight wan na love hold tight spin around old dance floor act like never met fun one want one need baby king ah would queen rock roll good soul true head boots way sparkle like diamond ring maybe one day make thing test time grow old together rock chairs talk weather yeah bring angel kiss put feel good lips one want one need baby king ah would queen rock roll good soul true head boots yeah pick hope let one want one need baby king ah would queen rock roll good soul true head boots one want one need baby king ah would queen rock roll good soul true head boots wan na sweep feet tonight wan na love hold tight spin around old dance floor jon pardi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
