"id","lyric","title","description"
164,"Go to sleep, you little baby
Go to sleep, you little baby
Your momma's gone away
And your daddy's gonna stay
Go to sleep, you little baby
Go to sleep, you little baby
Everybody's gone in the cotton and the corn
You're a sweet little baby
You're a sweet little baby
Honey in the rock and the sugar don't stop
Gonna bring a bottle to the baby
Don't you weep pretty baby
Don't you weep pretty baby
She's long gone with her red shoes on
Gonna need another loving baby
Go to sleep, little baby
Go to sleep, little baby
You and me and the devil makes three
Don't need no other lovin' baby
Go to sleep, you little baby
Go to sleep, you little baby
Come lay bones on the alabaster stones
And be my ever lovin' baby
", Didn't Leave Nobody But The Baby ,Love
164,"Go to sleep, you little baby
Go to sleep, you little baby
Your momma's gone away
And your daddy's gonna stay
Go to sleep, you little baby
Go to sleep, you little baby
Everybody's gone in the cotton and the corn
You're a sweet little baby
You're a sweet little baby
Honey in the rock and the sugar don't stop
Gonna bring a bottle to the baby
Don't you weep pretty baby
Don't you weep pretty baby
She's long gone with her red shoes on
Gonna need another loving baby
Go to sleep, little baby
Go to sleep, little baby
You and me and the devil makes three
Don't need no other lovin' baby
Go to sleep, you little baby
Go to sleep, you little baby
Come lay bones on the alabaster stones
And be my ever lovin' baby
", Didn't Leave Nobody But The Baby ,Family
165,"Never know how much I love you
Never know how much I care
When you put your arms around me
I get a fever that's so hard to bear
You give me fever
when you kiss me
Fever when you hold me tight
Fever
in the mornin', a fever all through the night
Sun lights up the day time
Moon lights up the night
I light up when you call my name
And you know I'm gonna treat you right
You give me fever
when you kiss me
Fever when you hold me tight
Fever
in the mornin'
A fever all through the night
Everybody's got the fever
That is somethin' you all know
Fever isn't such a new thing
Fever started a long ago
Romeo loved Juliet
Juliet she felt the same
When he put his arms around her
He said, Julie baby you're my flame
Thou givest fever
when we kisseth
Fever with thy flaming youth
Fever
I'm on fire
Fever yeah I burn forsooth
Captain Smith and Pocahontas
Had a very mad affair
When her daddy tried to kill him
She said, Daddy oh don't you dare
He gives me fever
with his kisses
Fever when he holds me tight
Fever
I'm his missus
And daddy won't you treat him right?
Now you've listened to my story
Here's the point that I have made
Chicks were born to give you fever
Be it fahrenheit or centigrade
They give you fever
when we kiss them
Fever if you live you learn
Fever
till you sizzle
Oh what a lovely way to burn
What a lovely way to burn
What a lovely way to burn
And what a lovely way to burn
", Fever ,Respect
165,"Never know how much I love you
Never know how much I care
When you put your arms around me
I get a fever that's so hard to bear
You give me fever
when you kiss me
Fever when you hold me tight
Fever
in the mornin', a fever all through the night
Sun lights up the day time
Moon lights up the night
I light up when you call my name
And you know I'm gonna treat you right
You give me fever
when you kiss me
Fever when you hold me tight
Fever
in the mornin'
A fever all through the night
Everybody's got the fever
That is somethin' you all know
Fever isn't such a new thing
Fever started a long ago
Romeo loved Juliet
Juliet she felt the same
When he put his arms around her
He said, Julie baby you're my flame
Thou givest fever
when we kisseth
Fever with thy flaming youth
Fever
I'm on fire
Fever yeah I burn forsooth
Captain Smith and Pocahontas
Had a very mad affair
When her daddy tried to kill him
She said, Daddy oh don't you dare
He gives me fever
with his kisses
Fever when he holds me tight
Fever
I'm his missus
And daddy won't you treat him right?
Now you've listened to my story
Here's the point that I have made
Chicks were born to give you fever
Be it fahrenheit or centigrade
They give you fever
when we kiss them
Fever if you live you learn
Fever
till you sizzle
Oh what a lovely way to burn
What a lovely way to burn
What a lovely way to burn
And what a lovely way to burn
", Fever ,Relationship
165,"Never know how much I love you
Never know how much I care
When you put your arms around me
I get a fever that's so hard to bear
You give me fever
when you kiss me
Fever when you hold me tight
Fever
in the mornin', a fever all through the night
Sun lights up the day time
Moon lights up the night
I light up when you call my name
And you know I'm gonna treat you right
You give me fever
when you kiss me
Fever when you hold me tight
Fever
in the mornin'
A fever all through the night
Everybody's got the fever
That is somethin' you all know
Fever isn't such a new thing
Fever started a long ago
Romeo loved Juliet
Juliet she felt the same
When he put his arms around her
He said, Julie baby you're my flame
Thou givest fever
when we kisseth
Fever with thy flaming youth
Fever
I'm on fire
Fever yeah I burn forsooth
Captain Smith and Pocahontas
Had a very mad affair
When her daddy tried to kill him
She said, Daddy oh don't you dare
He gives me fever
with his kisses
Fever when he holds me tight
Fever
I'm his missus
And daddy won't you treat him right?
Now you've listened to my story
Here's the point that I have made
Chicks were born to give you fever
Be it fahrenheit or centigrade
They give you fever
when we kiss them
Fever if you live you learn
Fever
till you sizzle
Oh what a lovely way to burn
What a lovely way to burn
What a lovely way to burn
And what a lovely way to burn
", Fever ,Love
166,"If you've knelt beside the rubble of an aching broken heart
When the things you gave your life to fell apart
You're not the first to be acquainted with sorrow, grief or pain
But the master promised sunshine after rain
Chours
Hold on my child joy comes in the morning
Weeping only last for the night
Hold on my child Joy comes in the morning
The darkest hour means dawn is just in sight
To invest your seeds of trust in God in mountains you can't move
You have risked your life on things you cannot prove
But to give the things you cannot keep for what you cannot lose
Now, that's the way to find the joy God has for you
Chours
Hold on my child joy comes in the morning
Weeping only last for the night
Hold on my child Joy comes in the morning
The darkest hour means dawn is just in sight
Yes, The darkest hour means dawn is just in sight It's just in sight
", Joy Comes In The Morning ,Future
166,"If you've knelt beside the rubble of an aching broken heart
When the things you gave your life to fell apart
You're not the first to be acquainted with sorrow, grief or pain
But the master promised sunshine after rain
Chours
Hold on my child joy comes in the morning
Weeping only last for the night
Hold on my child Joy comes in the morning
The darkest hour means dawn is just in sight
To invest your seeds of trust in God in mountains you can't move
You have risked your life on things you cannot prove
But to give the things you cannot keep for what you cannot lose
Now, that's the way to find the joy God has for you
Chours
Hold on my child joy comes in the morning
Weeping only last for the night
Hold on my child Joy comes in the morning
The darkest hour means dawn is just in sight
Yes, The darkest hour means dawn is just in sight It's just in sight
", Joy Comes In The Morning ,Sadness
166,"If you've knelt beside the rubble of an aching broken heart
When the things you gave your life to fell apart
You're not the first to be acquainted with sorrow, grief or pain
But the master promised sunshine after rain
Chours
Hold on my child joy comes in the morning
Weeping only last for the night
Hold on my child Joy comes in the morning
The darkest hour means dawn is just in sight
To invest your seeds of trust in God in mountains you can't move
You have risked your life on things you cannot prove
But to give the things you cannot keep for what you cannot lose
Now, that's the way to find the joy God has for you
Chours
Hold on my child joy comes in the morning
Weeping only last for the night
Hold on my child Joy comes in the morning
The darkest hour means dawn is just in sight
Yes, The darkest hour means dawn is just in sight It's just in sight
", Joy Comes In The Morning ,Depression
166,"If you've knelt beside the rubble of an aching broken heart
When the things you gave your life to fell apart
You're not the first to be acquainted with sorrow, grief or pain
But the master promised sunshine after rain
Chours
Hold on my child joy comes in the morning
Weeping only last for the night
Hold on my child Joy comes in the morning
The darkest hour means dawn is just in sight
To invest your seeds of trust in God in mountains you can't move
You have risked your life on things you cannot prove
But to give the things you cannot keep for what you cannot lose
Now, that's the way to find the joy God has for you
Chours
Hold on my child joy comes in the morning
Weeping only last for the night
Hold on my child Joy comes in the morning
The darkest hour means dawn is just in sight
Yes, The darkest hour means dawn is just in sight It's just in sight
", Joy Comes In The Morning ,Fear
226,"When I was a boy in school
Learning the Golden Rule
I had a crush on my teacher
She was a beautiful creature
When I look at kids today
I think of how we used to play
She taught all us boys and girls
This little song about the real, real world
She said now class
If it will it will, and if it won't it won't
If it does it does, yeah if it don't it don't
Some days are good some bad you know
That's the way it goes
Give the wheel of life a spin, see where it lands
Let your spirit fly free, enjoy yourself while you can
Don't be in a hurry and don't ever make plans
'Cause if it will it will, and if it won't it won't
If it does it does, hey if it don't it don't
Life is not always so smooth
And Murphy's Law is gonna rule
You know the river's gonna flow, wherever it wants to go
And if the rain wants to fall, you can't stop it at all
No one has ever had control over this world, don't you know?
'Cause if it will it will, and if it won't it won't
(If it will it will, if it won't it won't)
If it does it does, and if it don't it don't
(If it does it does, if it don't it don't)
Life is not always so smooth
And Murphy's Law is gonna rule
'Cause if it will it will, and if it won't it won't
(If it will it will, if it won't it won't)
If it does it does it does, if it don't it don't
(If it does it does, if it don't it don't)
No one has ever had control over this old world don't you know, ain't it so?
(If it will it will, if it won't it won't)
(If it does it does, if it don't it don't)
"," If It Will, It Will (The Voice Performance) ",Childhood
226,"When I was a boy in school
Learning the Golden Rule
I had a crush on my teacher
She was a beautiful creature
When I look at kids today
I think of how we used to play
She taught all us boys and girls
This little song about the real, real world
She said now class
If it will it will, and if it won't it won't
If it does it does, yeah if it don't it don't
Some days are good some bad you know
That's the way it goes
Give the wheel of life a spin, see where it lands
Let your spirit fly free, enjoy yourself while you can
Don't be in a hurry and don't ever make plans
'Cause if it will it will, and if it won't it won't
If it does it does, hey if it don't it don't
Life is not always so smooth
And Murphy's Law is gonna rule
You know the river's gonna flow, wherever it wants to go
And if the rain wants to fall, you can't stop it at all
No one has ever had control over this world, don't you know?
'Cause if it will it will, and if it won't it won't
(If it will it will, if it won't it won't)
If it does it does, and if it don't it don't
(If it does it does, if it don't it don't)
Life is not always so smooth
And Murphy's Law is gonna rule
'Cause if it will it will, and if it won't it won't
(If it will it will, if it won't it won't)
If it does it does it does, if it don't it don't
(If it does it does, if it don't it don't)
No one has ever had control over this old world don't you know, ain't it so?
(If it will it will, if it won't it won't)
(If it does it does, if it don't it don't)
"," If It Will, It Will (The Voice Performance) ",Brave
226,"When I was a boy in school
Learning the Golden Rule
I had a crush on my teacher
She was a beautiful creature
When I look at kids today
I think of how we used to play
She taught all us boys and girls
This little song about the real, real world
She said now class
If it will it will, and if it won't it won't
If it does it does, yeah if it don't it don't
Some days are good some bad you know
That's the way it goes
Give the wheel of life a spin, see where it lands
Let your spirit fly free, enjoy yourself while you can
Don't be in a hurry and don't ever make plans
'Cause if it will it will, and if it won't it won't
If it does it does, hey if it don't it don't
Life is not always so smooth
And Murphy's Law is gonna rule
You know the river's gonna flow, wherever it wants to go
And if the rain wants to fall, you can't stop it at all
No one has ever had control over this world, don't you know?
'Cause if it will it will, and if it won't it won't
(If it will it will, if it won't it won't)
If it does it does, and if it don't it don't
(If it does it does, if it don't it don't)
Life is not always so smooth
And Murphy's Law is gonna rule
'Cause if it will it will, and if it won't it won't
(If it will it will, if it won't it won't)
If it does it does it does, if it don't it don't
(If it does it does, if it don't it don't)
No one has ever had control over this old world don't you know, ain't it so?
(If it will it will, if it won't it won't)
(If it does it does, if it don't it don't)
"," If It Will, It Will (The Voice Performance) ",Nostalgia
236,"(feat. Jadakiss)
[Just Blaze]
Real talk. Usher, Just Blaze.
[Usher]
Oh!
Oh ho!
(Mmm you gonna want me back)
[Is the last words she said to me now I'm wishing she was still here with me]
(You know your gonna need me)
And now that day's here, ya man gotta shed tears. Right!
(Mmm you gonna want me back)
You never miss a good thing till it leaves ya
Finally I realize that I need ya
I want ya back
Baby girl I need ya back
Gotta have ya back, babe
Heartbroken when you left my world
Man I wish I woulda kept my girl 
I love you
I don't know what I'm gon do wit out my baby
It's driving me crazy (It's driving me crazy)
'Cause I'm missing my baby (Missing my baby)
I'm goin' outta my mind and I'm runnin' outta time
Oh I just wish I could find you girl
Said I'm about to go crazy (About to go crazy)
'Cause I been needin' you lately (Needing you lately)
I'm goin' outta my head and all the things that I said
I wish that I never said them now
Aww baby
What you say now?
(You gonna want me back)
And still I want you, want you, want you, want you, want you
Need ya babe
If I could rewind the time 
And get inside ya mind
I would take back all my words
I didn't see it, I couldn't see what I was doin' babe
See baby girl I was blind
And I wish I could try
To be the man that you deserve
Give me one chance to make it work
It's driving me crazy (It's driving me crazy)
'Cause I'm missing my baby (Missing my baby)
I'm goin' outta my mind and I'm runnin' outta time
Oh I just wish I could find you girl
Said I'm about to go crazy (About to go crazy)
'Cause I been needin' you lately (Needing you lately)
I'm goin' outta my head and all the things that I said
I wish that I never said them now
(Mmm you gonna want me back)
Wish I could throw it back
I want it the way it use to be
(You gonna need me)
(Mmm your gonna want me back)
(Jadakiss)
Yeah
Uh Oh
Uh Yeah Uh
Yo I'm tryin' to stay strong 
I don't wanna crack but i need her 
And she told me I was gon' want her back 
Shoulda belived her 
Now I'm wishin' I could throw me back to that exact spot 
Where we found L-O-V-E at
Lose some then I lose again 
When am gonna win some 
I said a lot of things out of anger but i meant some 
I brought a lot of things to the table besides income 
I just want things to go back to how they used to be
I was used to you and I thought you was used to me
Time is against me 
You never miss something til' it's gone 
That's my word ma 
You convinced me 
It might not happen but I'm still hopin'
And my heart is broken 
But the door is still open 
Pillow still soakin
Your boy still loapin' 
Dutch still lit 
And the bottle still open
If I don't get another chance it'll be hard to get focused

Give me one chance to make it work!
It's driving me crazy (It's driving me crazy)
'Cause I'm missing my baby (Missing my baby)
I'm goin' outta my mind and I'm runnin' outta time
Oh I wish I could find you girl
Said I'm about to go crazy (About to go crazy)
'Cause I been needin' you lately (Needing you lately)
The love of my life but I wasn't loving you right baby
It's driving me crazy (It's driving me crazy)
'Cause I'm missing my baby (Missing my baby)
I'm goin' outta my mind and I'm runnin' outta time
I just wish I could find you girl
So I'm about to go crazy (About to go crazy)
'Cause I been needin' you lately (Needing you lately)
I'm goin' outta my head and all the things that I said
I wish that I never said them now
(Mmm your gonna want me back)
It's the last words she said to me
Now I'm wishing she was still here with me
(Your gonna need me, need me one day)
And that day's here
(Mmm your gonna want me back)
And ya man gotta shed tears
I'm sittin' by the phone 
Realizing she ain't ever coming home...
", I Want You Back ,Relationship
236,"(feat. Jadakiss)
[Just Blaze]
Real talk. Usher, Just Blaze.
[Usher]
Oh!
Oh ho!
(Mmm you gonna want me back)
[Is the last words she said to me now I'm wishing she was still here with me]
(You know your gonna need me)
And now that day's here, ya man gotta shed tears. Right!
(Mmm you gonna want me back)
You never miss a good thing till it leaves ya
Finally I realize that I need ya
I want ya back
Baby girl I need ya back
Gotta have ya back, babe
Heartbroken when you left my world
Man I wish I woulda kept my girl 
I love you
I don't know what I'm gon do wit out my baby
It's driving me crazy (It's driving me crazy)
'Cause I'm missing my baby (Missing my baby)
I'm goin' outta my mind and I'm runnin' outta time
Oh I just wish I could find you girl
Said I'm about to go crazy (About to go crazy)
'Cause I been needin' you lately (Needing you lately)
I'm goin' outta my head and all the things that I said
I wish that I never said them now
Aww baby
What you say now?
(You gonna want me back)
And still I want you, want you, want you, want you, want you
Need ya babe
If I could rewind the time 
And get inside ya mind
I would take back all my words
I didn't see it, I couldn't see what I was doin' babe
See baby girl I was blind
And I wish I could try
To be the man that you deserve
Give me one chance to make it work
It's driving me crazy (It's driving me crazy)
'Cause I'm missing my baby (Missing my baby)
I'm goin' outta my mind and I'm runnin' outta time
Oh I just wish I could find you girl
Said I'm about to go crazy (About to go crazy)
'Cause I been needin' you lately (Needing you lately)
I'm goin' outta my head and all the things that I said
I wish that I never said them now
(Mmm you gonna want me back)
Wish I could throw it back
I want it the way it use to be
(You gonna need me)
(Mmm your gonna want me back)
(Jadakiss)
Yeah
Uh Oh
Uh Yeah Uh
Yo I'm tryin' to stay strong 
I don't wanna crack but i need her 
And she told me I was gon' want her back 
Shoulda belived her 
Now I'm wishin' I could throw me back to that exact spot 
Where we found L-O-V-E at
Lose some then I lose again 
When am gonna win some 
I said a lot of things out of anger but i meant some 
I brought a lot of things to the table besides income 
I just want things to go back to how they used to be
I was used to you and I thought you was used to me
Time is against me 
You never miss something til' it's gone 
That's my word ma 
You convinced me 
It might not happen but I'm still hopin'
And my heart is broken 
But the door is still open 
Pillow still soakin
Your boy still loapin' 
Dutch still lit 
And the bottle still open
If I don't get another chance it'll be hard to get focused

Give me one chance to make it work!
It's driving me crazy (It's driving me crazy)
'Cause I'm missing my baby (Missing my baby)
I'm goin' outta my mind and I'm runnin' outta time
Oh I wish I could find you girl
Said I'm about to go crazy (About to go crazy)
'Cause I been needin' you lately (Needing you lately)
The love of my life but I wasn't loving you right baby
It's driving me crazy (It's driving me crazy)
'Cause I'm missing my baby (Missing my baby)
I'm goin' outta my mind and I'm runnin' outta time
I just wish I could find you girl
So I'm about to go crazy (About to go crazy)
'Cause I been needin' you lately (Needing you lately)
I'm goin' outta my head and all the things that I said
I wish that I never said them now
(Mmm your gonna want me back)
It's the last words she said to me
Now I'm wishing she was still here with me
(Your gonna need me, need me one day)
And that day's here
(Mmm your gonna want me back)
And ya man gotta shed tears
I'm sittin' by the phone 
Realizing she ain't ever coming home...
", I Want You Back ,Regreat
236,"(feat. Jadakiss)
[Just Blaze]
Real talk. Usher, Just Blaze.
[Usher]
Oh!
Oh ho!
(Mmm you gonna want me back)
[Is the last words she said to me now I'm wishing she was still here with me]
(You know your gonna need me)
And now that day's here, ya man gotta shed tears. Right!
(Mmm you gonna want me back)
You never miss a good thing till it leaves ya
Finally I realize that I need ya
I want ya back
Baby girl I need ya back
Gotta have ya back, babe
Heartbroken when you left my world
Man I wish I woulda kept my girl 
I love you
I don't know what I'm gon do wit out my baby
It's driving me crazy (It's driving me crazy)
'Cause I'm missing my baby (Missing my baby)
I'm goin' outta my mind and I'm runnin' outta time
Oh I just wish I could find you girl
Said I'm about to go crazy (About to go crazy)
'Cause I been needin' you lately (Needing you lately)
I'm goin' outta my head and all the things that I said
I wish that I never said them now
Aww baby
What you say now?
(You gonna want me back)
And still I want you, want you, want you, want you, want you
Need ya babe
If I could rewind the time 
And get inside ya mind
I would take back all my words
I didn't see it, I couldn't see what I was doin' babe
See baby girl I was blind
And I wish I could try
To be the man that you deserve
Give me one chance to make it work
It's driving me crazy (It's driving me crazy)
'Cause I'm missing my baby (Missing my baby)
I'm goin' outta my mind and I'm runnin' outta time
Oh I just wish I could find you girl
Said I'm about to go crazy (About to go crazy)
'Cause I been needin' you lately (Needing you lately)
I'm goin' outta my head and all the things that I said
I wish that I never said them now
(Mmm you gonna want me back)
Wish I could throw it back
I want it the way it use to be
(You gonna need me)
(Mmm your gonna want me back)
(Jadakiss)
Yeah
Uh Oh
Uh Yeah Uh
Yo I'm tryin' to stay strong 
I don't wanna crack but i need her 
And she told me I was gon' want her back 
Shoulda belived her 
Now I'm wishin' I could throw me back to that exact spot 
Where we found L-O-V-E at
Lose some then I lose again 
When am gonna win some 
I said a lot of things out of anger but i meant some 
I brought a lot of things to the table besides income 
I just want things to go back to how they used to be
I was used to you and I thought you was used to me
Time is against me 
You never miss something til' it's gone 
That's my word ma 
You convinced me 
It might not happen but I'm still hopin'
And my heart is broken 
But the door is still open 
Pillow still soakin
Your boy still loapin' 
Dutch still lit 
And the bottle still open
If I don't get another chance it'll be hard to get focused

Give me one chance to make it work!
It's driving me crazy (It's driving me crazy)
'Cause I'm missing my baby (Missing my baby)
I'm goin' outta my mind and I'm runnin' outta time
Oh I wish I could find you girl
Said I'm about to go crazy (About to go crazy)
'Cause I been needin' you lately (Needing you lately)
The love of my life but I wasn't loving you right baby
It's driving me crazy (It's driving me crazy)
'Cause I'm missing my baby (Missing my baby)
I'm goin' outta my mind and I'm runnin' outta time
I just wish I could find you girl
So I'm about to go crazy (About to go crazy)
'Cause I been needin' you lately (Needing you lately)
I'm goin' outta my head and all the things that I said
I wish that I never said them now
(Mmm your gonna want me back)
It's the last words she said to me
Now I'm wishing she was still here with me
(Your gonna need me, need me one day)
And that day's here
(Mmm your gonna want me back)
And ya man gotta shed tears
I'm sittin' by the phone 
Realizing she ain't ever coming home...
", I Want You Back ,Break-up
291,"And if you feel that you can't go on. And your will's sinkin' low
Just believe and you can't go wrong.
In the light you will find the road. You will find the road
Oh, did you ever believe that I could leave you, standing out in the cold
I know how it feels 'cause I have slipped through to the very depths of my soul.
Baby, I just want to show you what a clear view it is from every bend in the road.
Now listen to me
Oh, whoa-whoa, as I was and really would be for you, too, honey
As you would for me, oh, I would share your load.
Let me share your load. Ooh, let me share, share your load
And if you feel that you can't go on
In the light you will find the road
Though the winds of change may blow around you, but that will always be so
When love is pain it can devour you, if you are never alone
I would share your load. I would share your load
Baby, let me, oh, let me
Everybody needs the light.
In the light, in the light, in the light
Light, light, light, in the light
Light, light, light, in the light, ooh, yeah
Light, light, light, in the light
", In The Light ,Relationship
291,"And if you feel that you can't go on. And your will's sinkin' low
Just believe and you can't go wrong.
In the light you will find the road. You will find the road
Oh, did you ever believe that I could leave you, standing out in the cold
I know how it feels 'cause I have slipped through to the very depths of my soul.
Baby, I just want to show you what a clear view it is from every bend in the road.
Now listen to me
Oh, whoa-whoa, as I was and really would be for you, too, honey
As you would for me, oh, I would share your load.
Let me share your load. Ooh, let me share, share your load
And if you feel that you can't go on
In the light you will find the road
Though the winds of change may blow around you, but that will always be so
When love is pain it can devour you, if you are never alone
I would share your load. I would share your load
Baby, let me, oh, let me
Everybody needs the light.
In the light, in the light, in the light
Light, light, light, in the light
Light, light, light, in the light, ooh, yeah
Light, light, light, in the light
", In The Light ,Hope
295,"I'm gonna make a mistake
I'm gonna do it on purpose
I'm gonna waste my time
Cuz I'm full as a tick
And I'm scratching at the surface
And what I find is mine
And when the day is done, and I look back
And the fact is I had fun, fumbling around
All the advice I shunned, and I ran
Where they told me not to run, but I sure
Had fun, so
I'm gonna fuck it up again
I'm gonna do another detour
Unpave my path
And if you wanna make sense
Whatcha looking at me for
I'm no good at math
And when I find my way back,
The fact is I just may stay, or I may not
I've acquired quite a taste
For a well-made mistake
I wanna make a mistake why can't I make a mistake?
I'm always doing what I think I should
Almost always doing everybody good
Why-
Do I wanna do right, of course but
Do I really wanna feel I'm forced to
Answer you, hell no
I've acquired quite a taste
For a well-made mistake, I wanna
Make a mistake, why can't I make a mistake
I'm always doing what I think I should
Almost always doing everybody good
Why
", A Mistake ,Freedom
295,"I'm gonna make a mistake
I'm gonna do it on purpose
I'm gonna waste my time
Cuz I'm full as a tick
And I'm scratching at the surface
And what I find is mine
And when the day is done, and I look back
And the fact is I had fun, fumbling around
All the advice I shunned, and I ran
Where they told me not to run, but I sure
Had fun, so
I'm gonna fuck it up again
I'm gonna do another detour
Unpave my path
And if you wanna make sense
Whatcha looking at me for
I'm no good at math
And when I find my way back,
The fact is I just may stay, or I may not
I've acquired quite a taste
For a well-made mistake
I wanna make a mistake why can't I make a mistake?
I'm always doing what I think I should
Almost always doing everybody good
Why-
Do I wanna do right, of course but
Do I really wanna feel I'm forced to
Answer you, hell no
I've acquired quite a taste
For a well-made mistake, I wanna
Make a mistake, why can't I make a mistake
I'm always doing what I think I should
Almost always doing everybody good
Why
", A Mistake ,Party
295,"I'm gonna make a mistake
I'm gonna do it on purpose
I'm gonna waste my time
Cuz I'm full as a tick
And I'm scratching at the surface
And what I find is mine
And when the day is done, and I look back
And the fact is I had fun, fumbling around
All the advice I shunned, and I ran
Where they told me not to run, but I sure
Had fun, so
I'm gonna fuck it up again
I'm gonna do another detour
Unpave my path
And if you wanna make sense
Whatcha looking at me for
I'm no good at math
And when I find my way back,
The fact is I just may stay, or I may not
I've acquired quite a taste
For a well-made mistake
I wanna make a mistake why can't I make a mistake?
I'm always doing what I think I should
Almost always doing everybody good
Why-
Do I wanna do right, of course but
Do I really wanna feel I'm forced to
Answer you, hell no
I've acquired quite a taste
For a well-made mistake, I wanna
Make a mistake, why can't I make a mistake
I'm always doing what I think I should
Almost always doing everybody good
Why
", A Mistake ,Regreat
321,"No!
I'm goin' down 2 Alphabet Street
I'm gonna crown the first girl that I meet
I'm gonna talk so sexy
She'll want me from my head 2 my feet
Yeah, yeah, yeah
Yes she will
Yeah, yeah, yeah (yeah)
Yeah, yeah, yeah
I'm gonna drive my daddy's Thunderbird (My daddy's Thunderbird)
A white rad ride, '66 ('67) so glam it's absurd
I'm gonna put her in the back seat
And drive her... 2 Tennessee
Yeah, yeah, yeah
Yeah, yeah, yeah, Tennessee
Yeah, yeah, yeah, drive her
Excuse me baby
I don't mean 2 be rude
But I guess 2night I'm just not, I'm just not in the mood
So if u don't mind (yeah yeah yeah)
I would like to... watch
Yeah, yeah, yeah... can I?
Yeah, yeah, yeah
Yeah, yeah, yeah (Can I, can I, can I, can I)
We're going down, down, down, if that's the only way
2 make this cruel, cruel world hear what we have 2 say
Put the right letters 2gether and make a better day
Yeah, yeah, yeah, better days
Yeah, yeah, yeah, it's O-O-K
Yeah, yeah, yeah
Maybe it's the only way
Yeah, yeah, yeah, yeah
Cat, we need u 2 rap
Cat, we need u 2 rap
Don't give it 2 us slow
Cuz we know u know
New Power Soul
Gotta, gotta, gotta go!
Talk 2 me lover
Come on tell me what u taste
Didn't ur momma tell u
life is 2 good 2 waste? (Put ur love down)
Didn't she tell u
Lovesexy was the glam of them all?
If u can hang, u can trip on it
U surely won't fall (Put ur love down)
No side effects
And the feeling lasts 4ever
Straight up - It tastes good
And it makes u feel clever (Put ur love down)
U kiss ur enemies
Like u know u should
Then u jerk ur body
Like a horny pony would (Put ur love down)
U jerk ur body like a horny pony would
Now run and tell ur mama about that!
And while u're at it tell ur papa about this!
Yeah-yeah
Put your love down there when u wanna get shot
No! (Yeah, yeah)
Put your love down there when u wanna get shot
Put your love down there when u wanna get shot
Put your love down there when u wanna get shot
Put your love down there...
Get home, Alphabet Street
No!
L-L-L-L-Lovesexy
Yea, Oh, Alphabet Street
Yea, Oh, Alphabet Street
A B C D E F H I love U
", Alphabet St. ,Party
321,"No!
I'm goin' down 2 Alphabet Street
I'm gonna crown the first girl that I meet
I'm gonna talk so sexy
She'll want me from my head 2 my feet
Yeah, yeah, yeah
Yes she will
Yeah, yeah, yeah (yeah)
Yeah, yeah, yeah
I'm gonna drive my daddy's Thunderbird (My daddy's Thunderbird)
A white rad ride, '66 ('67) so glam it's absurd
I'm gonna put her in the back seat
And drive her... 2 Tennessee
Yeah, yeah, yeah
Yeah, yeah, yeah, Tennessee
Yeah, yeah, yeah, drive her
Excuse me baby
I don't mean 2 be rude
But I guess 2night I'm just not, I'm just not in the mood
So if u don't mind (yeah yeah yeah)
I would like to... watch
Yeah, yeah, yeah... can I?
Yeah, yeah, yeah
Yeah, yeah, yeah (Can I, can I, can I, can I)
We're going down, down, down, if that's the only way
2 make this cruel, cruel world hear what we have 2 say
Put the right letters 2gether and make a better day
Yeah, yeah, yeah, better days
Yeah, yeah, yeah, it's O-O-K
Yeah, yeah, yeah
Maybe it's the only way
Yeah, yeah, yeah, yeah
Cat, we need u 2 rap
Cat, we need u 2 rap
Don't give it 2 us slow
Cuz we know u know
New Power Soul
Gotta, gotta, gotta go!
Talk 2 me lover
Come on tell me what u taste
Didn't ur momma tell u
life is 2 good 2 waste? (Put ur love down)
Didn't she tell u
Lovesexy was the glam of them all?
If u can hang, u can trip on it
U surely won't fall (Put ur love down)
No side effects
And the feeling lasts 4ever
Straight up - It tastes good
And it makes u feel clever (Put ur love down)
U kiss ur enemies
Like u know u should
Then u jerk ur body
Like a horny pony would (Put ur love down)
U jerk ur body like a horny pony would
Now run and tell ur mama about that!
And while u're at it tell ur papa about this!
Yeah-yeah
Put your love down there when u wanna get shot
No! (Yeah, yeah)
Put your love down there when u wanna get shot
Put your love down there when u wanna get shot
Put your love down there when u wanna get shot
Put your love down there...
Get home, Alphabet Street
No!
L-L-L-L-Lovesexy
Yea, Oh, Alphabet Street
Yea, Oh, Alphabet Street
A B C D E F H I love U
", Alphabet St. ,Nightlife
348,"Jesus, don't want me for a sunbeam
Sunbeams are not made like me
Don't expect me to cry
For all the reasons, you had to die
Don't ever ask your love of me
Don't expect me to cry
Don't expect me to lie
Don't expect me to die for live
Jesus, don't want me for a sunbeam
Sunbeams are not made like me
Don't expect me to cry
For all the reasons, you had to die
Don't ever ask your love of me
Don't expect me to cry
Don't expect me to lie
Don't expect me to die for live
Don't expect me to cry
Don't expect me to lie
Don't expect me to die for live
Jesus, don't want me for a sunbeam
Sunbeams are not made like me
Don't expect me to cry
For all the reasons, you had to die
Don't ever ask your love of me
Don't expect me to cry
Don't expect me to lie
Don't expect me to die
Don't expect me to cry
Don't expect me to lie
Don't expect me to die for live
", Jesus Doesn't Want Me For A Sunbeam ,Depression
